year	iso	nom_gdp_usd_wdi
1997	"ZMB"	4.303281932E9
1998	"DZA"	4.8187747529E10
1998	"AGO"	6.506229607E9
1998	"BEN"	2.455092582E9
1998	"BWA"	4.790458837E9
1998	"BDI"	8.937708061E8
1998	"BFA"	2.804902724E9
1998	"CMR"	1.0612847429E10
1998	"CAF"	9.673383487E8
1998	"TCD"	1.744794457E9
1998	"COD"	6.21559127E9
1998	"CIV"	1.2612033729E10
1998	"COG"	1.949481297E9
1998	"DJI"	5.142678693E8
1998	"EGY"	8.4828807556E10
1998	"ETH"	7.818224906E9
1998	"SWZ"	1.576904292E9
1998	"GAB"	4.48341712E9
1998	"GMB"	8.402852646E8
1998	"GHA"	7.480968858E9
1998	"GNB"	2.064575445E8
1998	"GIN"	3.588376057E9
1998	"KEN"	1.4093998844E10
1998	"LBY"	2.7249786142E10
1998	"LBR"	
1998	"LSO"	9.28458206E8
1998	"MWI"	1.750584265E9
1998	"MDG"	3.738704468E9
1998	"MLI"	2.920358587E9
1998	"MRT"	1.375115532E9
1998	"MAR"	4.1806219379E10
1998	"MOZ"	5.613212496E9
1998	"NAM"	3.826527631E9
1998	"NER"	2.076737357E9
1998	"NGA"	5.4604050168E10
1998	"RWA"	1.989343495E9
1998	"SEN"	6.368265194E9
1998	"SLE"	6.723759273E8
1998	"SOM"	
1998	"ZAF"	1.37775E11
1998	"SDN"	1.1250327988E10
1998	"TZA"	1.22704487E10
1998	"TGO"	1.587345951E9
1998	"TUN"	2.1803372267E10
1998	"UGA"	6.584815847E9
1998	"ZWE"	6.4019682E9
1998	"ZMB"	3.537683046E9
1999	"DZA"	4.8639108361E10
1999	"AGO"	6.152922943E9
1999	"BEN"	3.676045653E9
1999	"BWA"	5.484257417E9
1999	"BDI"	8.080772234E8
1999	"BFA"	2.993753187E9
1999	"CMR"	1.1198378749E10
1999	"CAF"	9.994775107E8
1999	"TCD"	1.534673583E9
1999	"COD"	4.711259427E9
1999	"CIV"	1.2376639823E10
1999	"COG"	2.353909564E9
1999	"DJI"	5.360801481E8
1999	"EGY"	9.0710704807E10
1999	"ETH"	7.700833482E9
1999	"SWZ"	1.547884442E9
1999	"GAB"	4.662992036E9
1999	"GMB"	8.147234601E8
1999	"GHA"	7.719354839E9
1999	"GNB"	2.244466638E8
1999	"GIN"	3.461282294E9
1999	"KEN"	1.2896013577E10
1999	"LBY"	3.5976714101E10
1999	"LBR"	
1999	"LSO"	9.127712906E8
1999	"MWI"	1.775921718E9
1999	"MDG"	3.717515283E9
1999	"MLI"	3.43946314E9
1999	"MRT"	1.405662877E9
1999	"MAR"	4.16320276E10
1999	"MOZ"	5.888561099E9
1999	"NAM"	3.818954448E9
1999	"NER"	2.018193703E9
1999	"NGA"	5.9372613486E10
1999	"RWA"	1.817654508E9
1999	"SEN"	6.512207622E9
1999	"SLE"	6.693847689E8
1999	"SOM"	
1999	"ZAF"	1.36632E11
1999	"SDN"	1.0682045258E10
1999	"TZA"	1.2711213451E10
1999	"TGO"	1.576094566E9
1999	"TUN"	2.2943685719E10
1999	"UGA"	5.998563258E9
1999	"ZWE"	6.8580131E9
1999	"ZMB"	3.404311977E9
2000	"DZA"	5.478607494E10
2000	"AGO"	9.129594819E9
2000	"BEN"	3.5112489E9
2000	"BWA"	5.788329609E9
2000	"BDI"	8.704860659E8
2000	"BFA"	2.628920056E9
2000	"CMR"	1.008393774E10
2000	"CAF"	9.145002991E8
2000	"TCD"	1.385058162E9
2000	"COD"	1.9088046306E10
2000	"CIV"	1.0717022463E10
2000	"COG"	3.21991055E9
2000	"DJI"	5.512308619E8
2000	"EGY"	9.983854396E10
2000	"ETH"	8.242392104E9
2000	"SWZ"	1.738100848E9
2000	"GAB"	5.067865321E9
2000	"GMB"	7.829154024E8
2000	"GHA"	4.983024408E9
2000	"GNB"	3.701738387E8
2000	"GIN"	2.995360969E9
2000	"KEN"	1.2705357103E10
2000	"LBY"	3.827020695E10
2000	"LBR"	8.74E8
2000	"LSO"	8.872952679E8
2000	"MWI"	1.743506531E9
2000	"MDG"	3.877673539E9
2000	"MLI"	2.954129566E9
2000	"MRT"	1.293654177E9
2000	"MAR"	3.8857251336E10
2000	"MOZ"	5.55389413E9
2000	"NAM"	3.833993703E9
2000	"NER"	1.798374468E9
2000	"NGA"	6.9448756933E10
2000	"RWA"	1.734938652E9
2000	"SEN"	5.924239701E9
2000	"SLE"	6.358740022E8
2000	"SOM"	
2000	"ZAF"	1.36361E11
2000	"SDN"	1.2257418326E10
2000	"TZA"	1.3375976354E10
2000	"TGO"	1.488185772E9
2000	"TUN"	2.1473188882E10
2000	"UGA"	6.193246837E9
2000	"ZWE"	6.6899576E9
2000	"ZMB"	3.60068304E9
2001	"DZA"	5.4743249369E10
2001	"AGO"	8.936063723E9
2001	"BEN"	3.6630177E9
2001	"BWA"	5.4896083E9
2001	"BDI"	8.767947231E8
2001	"BFA"	2.812845514E9
2001	"CMR"	1.0371327756E10
2001	"CAF"	9.318333028E8
2001	"TCD"	1.709347793E9
2001	"COD"	7.4381891E9
2001	"CIV"	1.1192560827E10
2001	"COG"	2.794259783E9
2001	"DJI"	5.724174408E8
2001	"EGY"	9.763200871E10
2001	"ETH"	8.231326016E9
2001	"SWZ"	1.542477355E9
2001	"GAB"	5.018874179E9
2001	"GMB"	6.874088046E8
2001	"GHA"	5.314909954E9
2001	"GNB"	3.922781682E8
2001	"GIN"	2.83344275E9
2001	"KEN"	1.2986007426E10
2001	"LBY"	3.4110064452E10
2001	"LBR"	9.06E8
2001	"LSO"	8.257069612E8
2001	"MWI"	1.716502862E9
2001	"MDG"	4.529575348E9
2001	"MLI"	3.465305993E9
2001	"MRT"	1.295539954E9
2001	"MAR"	3.9459581217E10
2001	"MOZ"	5.311092496E9
2001	"NAM"	3.476452446E9
2001	"NER"	1.945327565E9
2001	"NGA"	7.4030364472E10
2001	"RWA"	1.674685248E9
2001	"SEN"	6.17489837E9
2001	"SLE"	1.090467712E9
2001	"SOM"	
2001	"ZAF"	1.21515E11
2001	"SDN"	1.3182979784E10
2001	"TZA"	1.3581644246E10
2001	"TGO"	1.48114185E9
2001	"TUN"	2.2066101341E10
2001	"UGA"	5.840503869E9
2001	"ZWE"	6.7773847E9
2001	"ZMB"	4.094480988E9
2002	"DZA"	5.6758113501E10
2002	"AGO"	1.5285594828E10
2002	"BEN"	4.17463452E9
2002	"BWA"	5.438857107E9
2002	"BDI"	8.253944902E8
2002	"BFA"	3.20559229E9
2002	"CMR"	1.1579343088E10
2002	"CAF"	9.913878701E8
2002	"TCD"	1.987622279E9
2002	"COD"	8.728038525E9
2002	"CIV"	1.2346919216E10
2002	"COG"	3.019993739E9
2002	"DJI"	5.911220396E8
2002	"EGY"	8.7850683979E10
2002	"ETH"	7.850809498E9
2002	"SWZ"	1.432228173E9
2002	"GAB"	5.310381151E9
2002	"GMB"	5.782360351E8
2002	"GHA"	6.166330136E9
2002	"GNB"	4.15843482E8
2002	"GIN"	2.949637039E9
2002	"KEN"	1.3147743911E10
2002	"LBY"	2.0481889764E10
2002	"LBR"	9.27E8
2002	"LSO"	7.757806977E8
2002	"MWI"	3.495748398E9
2002	"MDG"	4.397254608E9
2002	"MLI"	3.889758024E9
2002	"MRT"	1.324427094E9
2002	"MAR"	4.2236836821E10
2002	"MOZ"	5.623299278E9
2002	"NAM"	3.275669889E9
2002	"NER"	2.170481509E9
2002	"NGA"	9.5385819321E10
2002	"RWA"	1.677552332E9
2002	"SEN"	6.752510283E9
2002	"SLE"	1.25334052E9
2002	"SOM"	
2002	"ZAF"	1.15482E11
2002	"SDN"	1.4803189093E10
2002	"TZA"	1.414203508E10
2002	"TGO"	1.698678686E9
2002	"TUN"	2.3142294436E10
2002	"UGA"	6.178563591E9
2002	"ZWE"	6.3421164E9
2002	"ZMB"	4.193845678E9
2003	"DZA"	6.7866141224E10
2003	"AGO"	1.7812705294E10
2003	"BEN"	5.337266688E9
2003	"BWA"	7.511582173E9
2003	"BDI"	7.846544236E8
2003	"BFA"	4.205691222E9
2003	"CMR"	1.4548845765E10
2003	"CAF"	1.139754799E9
2003	"TCD"	2.736666516E9
2003	"COD"	8.93756706E9
2003	"CIV"	1.530660256E10
2003	"COG"	3.495868808E9
2003	"DJI"	6.220446655E8
2003	"EGY"	8.2924503943E10
2003	"ETH"	8.6236913E9
2003	"SWZ"	2.197612761E9
2003	"GAB"	6.497305662E9
2003	"GMB"	4.870388216E8
2003	"GHA"	7.632406553E9
2003	"GNB"	4.763882606E8
2003	"GIN"	3.446442219E9
2003	"KEN"	1.490451765E10
2003	"LBY"	2.6265625E10
2003	"LBR"	7.48E8
2003	"LSO"	1.157832935E9
2003	"MWI"	3.208837077E9
2003	"MDG"	5.47403008E9
2003	"MLI"	4.703504467E9
2003	"MRT"	1.563074858E9
2003	"MAR"	5.2064058834E10
2003	"MOZ"	6.254047514E9
2003	"NAM"	4.811994025E9
2003	"NER"	2.731416346E9
2003	"NGA"	1.04912E11
2003	"RWA"	1.846198771E9
2003	"SEN"	8.683229268E9
2003	"SLE"	1.385810072E9
2003	"SOM"	
2003	"ZAF"	1.75257E11
2003	"SDN"	1.7646503525E10
2003	"TZA"	1.5224257698E10
2003	"TGO"	2.111093198E9
2003	"TUN"	2.7453084983E10
2003	"UGA"	6.336696289E9
2003	"ZWE"	5.7275918E9
2003	"ZMB"	4.901839731E9
2004	"DZA"	8.532476723E10
2004	"AGO"	2.3552052408E10
2004	"BEN"	6.179176459E9
2004	"BWA"	8.957467707E9
2004	"BDI"	9.152573234E8
2004	"BFA"	4.8385511E9
2004	"CMR"	1.7430933517E10
2004	"CAF"	1.270080251E9
2004	"TCD"	4.41492922E9
2004	"COD"	1.0297483481E10
2004	"CIV"	1.6554441847E10
2004	"COG"	4.648628921E9
2004	"DJI"	6.660721018E8
2004	"EGY"	7.8845185293E10
2004	"ETH"	1.0131187261E10
2004	"SWZ"	2.770082815E9
2004	"GAB"	7.756293575E9
2004	"GMB"	9.619001069E8
2004	"GHA"	8.881368538E9
2004	"GNB"	5.311093562E8
2004	"GIN"	3.666349049E9
2004	"KEN"	1.6095337094E10
2004	"LBY"	3.3122307692E10
2004	"LBR"	8.97E8
2004	"LSO"	1.511236656E9
2004	"MWI"	3.476094499E9
2004	"MDG"	4.363934494E9
2004	"MLI"	5.444474268E9
2004	"MRT"	1.83344474E9
2004	"MAR"	5.9626020162E10
2004	"MOZ"	7.58903816E9
2004	"NAM"	6.480441754E9
2004	"NER"	3.052898739E9
2004	"NGA"	1.36386E11
2004	"RWA"	2.088961969E9
2004	"SEN"	1.0167441854E10
2004	"SLE"	1.448536631E9
2004	"SOM"	
2004	"ZAF"	2.2859E11
2004	"SDN"	2.1457470203E10
2004	"TZA"	1.6675948415E10
2004	"TGO"	2.255942249E9
2004	"TUN"	3.1183139301E10
2004	"UGA"	7.940362799E9
2004	"ZWE"	5.8055984E9
2004	"ZMB"	6.221077675E9
2005	"DZA"	1.03198E11
2005	"AGO"	3.6970918699E10
2005	"BEN"	6.56504346E9
2005	"BWA"	9.931134941E9
2005	"BDI"	1.117113046E9
2005	"BFA"	5.462709498E9
2005	"CMR"	1.7944084201E10
2005	"CAF"	1.337362392E9
2005	"TCD"	6.646663561E9
2005	"COD"	1.1964484668E10
2005	"CIV"	1.7084928927E10
2005	"COG"	6.087003176E9
2005	"DJI"	7.086331947E8
2005	"EGY"	8.968572523E10
2005	"ETH"	1.2401139454E10
2005	"SWZ"	3.178126548E9
2005	"GAB"	9.578973591E9
2005	"GMB"	1.027702254E9
2005	"GHA"	1.0731634117E10
2005	"GNB"	5.867956754E8
2005	"GIN"	2.937071767E9
2005	"KEN"	1.8737897745E10
2005	"LBY"	4.7334148578E10
2005	"LBR"	9.49E8
2005	"LSO"	1.682350935E9
2005	"MWI"	3.655909664E9
2005	"MDG"	5.039293031E9
2005	"MLI"	6.24503169E9
2005	"MRT"	2.184447591E9
2005	"MAR"	6.2343022651E10
2005	"MOZ"	8.512116725E9
2005	"NAM"	7.121391946E9
2005	"NER"	3.405134832E9
2005	"NGA"	1.76134E11
2005	"RWA"	2.581313486E9
2005	"SEN"	1.1022821632E10
2005	"SLE"	1.650494367E9
2005	"SOM"	
2005	"ZAF"	2.57773E11
2005	"SDN"	2.6524538566E10
2005	"TZA"	1.8399046025E10
2005	"TGO"	2.28057583E9
2005	"TUN"	3.2273007554E10
2005	"UGA"	9.013834373E9
2005	"ZWE"	5.7552152E9
2005	"ZMB"	8.331870169E9
2006	"DZA"	1.17031E11
2006	"AGO"	5.2381006892E10
2006	"BEN"	7.027863025E9
2006	"BWA"	1.0126940513E10
2006	"BDI"	1.27337502E9
2006	"BFA"	5.816310158E9
2006	"CMR"	1.9356046328E10
2006	"CAF"	1.460561215E9
2006	"TCD"	7.422102656E9
2006	"COD"	1.4451902468E10
2006	"CIV"	1.7800887796E10
2006	"COG"	7.731261311E9
2006	"DJI"	7.68873684E8
2006	"EGY"	1.07484E11
2006	"ETH"	1.5280861835E10
2006	"SWZ"	3.291353813E9
2006	"GAB"	1.0318424464E10
2006	"GMB"	1.054113427E9
2006	"GHA"	2.0409668522E10
2006	"GNB"	5.918394707E8
2006	"GIN"	4.220019243E9
2006	"KEN"	2.5825524821E10
2006	"LBY"	5.4961936663E10
2006	"LBR"	1.119E9
2006	"LSO"	1.80010559E9
2006	"MWI"	3.998020177E9
2006	"MDG"	5.515884349E9
2006	"MLI"	6.899799786E9
2006	"MRT"	3.040716679E9
2006	"MAR"	6.8640825481E10
2006	"MOZ"	9.149485071E9
2006	"NAM"	7.835043624E9
2006	"NER"	3.64672806E9
2006	"NGA"	2.36104E11
2006	"RWA"	3.194248866E9
2006	"SEN"	1.1847848225E10
2006	"SLE"	1.885112202E9
2006	"SOM"	
2006	"ZAF"	2.71638E11
2006	"SDN"	3.5822408612E10
2006	"TZA"	1.8649590248E10
2006	"TGO"	2.349495621E9
2006	"TUN"	3.4378437265E10
2006	"UGA"	9.94259778E9
2006	"ZWE"	5.4438965E9
2006	"ZMB"	1.2756858899E10
2007	"DZA"	1.34979E11
2007	"AGO"	6.5266452081E10
2007	"BEN"	8.158257572E9
2007	"BWA"	1.0939053365E10
2007	"BDI"	1.356199365E9
2007	"BFA"	6.771277871E9
2007	"CMR"	2.2365265026E10
2007	"CAF"	1.697565949E9
2007	"TCD"	8.638711443E9
2007	"COD"	1.6737071816E10
2007	"CIV"	2.034363532E10
2007	"COG"	8.394688284E9
2007	"DJI"	8.479189291E8
2007	"EGY"	1.30479E11
2007	"ETH"	1.9707616773E10
2007	"SWZ"	3.469363931E9
2007	"GAB"	1.2438956756E10
2007	"GMB"	1.279704745E9
2007	"GHA"	2.4758819718E10
2007	"GNB"	6.959902084E8
2007	"GIN"	6.281917656E9
2007	"KEN"	3.1958195182E10
2007	"LBY"	6.7516236338E10
2007	"LBR"	1.373E9
2007	"LSO"	1.716262753E9
2007	"MWI"	4.432937046E9
2007	"MDG"	8.524620739E9
2007	"MLI"	8.145694632E9
2007	"MRT"	3.35675317E9
2007	"MAR"	7.9041294874E10
2007	"MOZ"	1.0423424155E10
2007	"NAM"	8.7408656E9
2007	"NER"	4.291363391E9
2007	"NGA"	2.75626E11
2007	"RWA"	3.875655218E9
2007	"SEN"	1.4285970085E10
2007	"SLE"	2.158496873E9
2007	"SOM"	
2007	"ZAF"	2.99416E11
2007	"SDN"	4.5898948564E10
2007	"TZA"	2.1843529025E10
2007	"TGO"	2.659095101E9
2007	"TUN"	3.8908069299E10
2007	"UGA"	1.2292813603E10
2007	"ZWE"	5.2919501E9
2007	"ZMB"	1.4056957976E10
2008	"DZA"	1.70998E11
2008	"AGO"	8.8538611205E10
2008	"BEN"	9.748276762E9
2008	"BWA"	1.0945070442E10
2008	"BDI"	1.611835902E9
2008	"BFA"	8.369637065E9
2008	"CMR"	2.6409781215E10
2008	"CAF"	1.985240986E9
2008	"TCD"	1.0351932604E10
2008	"COD"	1.9788515874E10
2008	"CIV"	2.42249031E10
2008	"COG"	1.1859013281E10
2008	"DJI"	9.991053393E8
2008	"EGY"	1.62818E11
2008	"ETH"	2.7066912635E10
2008	"SWZ"	3.29409336E9
2008	"GAB"	1.550857482E10
2008	"GMB"	1.561763437E9
2008	"GHA"	2.852689101E10
2008	"GNB"	8.646547953E8
2008	"GIN"	6.964179194E9
2008	"KEN"	3.5895153328E10
2008	"LBY"	8.7140405361E10
2008	"LBR"	1.726E9
2008	"LSO"	1.758534995E9
2008	"MWI"	5.321012192E9
2008	"MDG"	1.0725137931E10
2008	"MLI"	9.750822511E9
2008	"MRT"	4.031053345E9
2008	"MAR"	9.2507257784E10
2008	"MOZ"	1.2574681498E10
2008	"NAM"	8.486721917E9
2008	"NER"	5.379299888E9
2008	"NGA"	3.37036E11
2008	"RWA"	4.924731466E9
2008	"SEN"	1.6949789465E10
2008	"SLE"	2.505458705E9
2008	"SOM"	
2008	"ZAF"	2.8677E11
2008	"SDN"	5.4526580232E10
2008	"TZA"	2.7941177435E10
2008	"TGO"	3.310277927E9
2008	"TUN"	4.4856586316E10
2008	"UGA"	1.423902663E10
2008	"ZWE"	4.4157028E9
2008	"ZMB"	1.7910858638E10
2009	"DZA"	1.37215E11
2009	"AGO"	7.0307163678E10
2009	"BEN"	9.699586794E9
2009	"BWA"	1.0267133178E10
2009	"BDI"	1.781455092E9
2009	"BFA"	8.369175126E9
2009	"CMR"	2.6017925552E10
2009	"CAF"	2.059094048E9
2009	"TCD"	9.253484108E9
2009	"COD"	1.8648373312E10
2009	"CIV"	2.4277493862E10
2009	"COG"	9.593537551E9
2009	"DJI"	1.049110685E9
2009	"EGY"	1.88982E11
2009	"ETH"	3.2437389116E10
2009	"SWZ"	3.580417157E9
2009	"GAB"	1.2065138273E10
2009	"GMB"	1.450140386E9
2009	"GHA"	2.5977847814E10
2009	"GNB"	8.267986598E8
2009	"GIN"	6.716904569E9
2009	"KEN"	3.7021512049E10
2009	"LBY"	6.3028320702E10
2009	"LBR"	1.768E9
2009	"LSO"	1.773199523E9
2009	"MWI"	6.191127665E9
2009	"MDG"	9.616879571E9
2009	"MLI"	1.018102177E10
2009	"MRT"	3.662279343E9
2009	"MAR"	9.2897320376E10
2009	"MOZ"	1.1899763735E10
2009	"NAM"	8.876191121E9
2009	"NER"	5.373097441E9
2009	"NGA"	2.9188E11
2009	"RWA"	5.450464409E9
2009	"SEN"	1.6248212852E10
2009	"SLE"	2.453899847E9
2009	"SOM"	
2009	"ZAF"	2.95936E11
2009	"SDN"	5.3150209168E10
2009	"TZA"	2.9081425282E10
2009	"TGO"	3.365711796E9
2009	"TUN"	4.345493594E10
2009	"UGA"	1.8168902154E10
2009	"ZWE"	9.6657933E9
2009	"ZMB"	1.5328342304E10
2010	"DZA"	1.61205E11
2010	"AGO"	8.3799496611E10
2010	"BEN"	9.535344283E9
2010	"BWA"	1.2786654366E10
2010	"BDI"	2.032135247E9
2010	"BFA"	8.979966766E9
2010	"CMR"	2.614381851E10
2010	"CAF"	2.140503193E9
2010	"TCD"	1.0657705536E10
2010	"COD"	2.1565720044E10
2010	"CIV"	2.4884505035E10
2010	"COG"	1.2007880439E10
2010	"DJI"	1.1286117E9
2010	"EGY"	2.18888E11
2010	"ETH"	2.9933790334E10
2010	"SWZ"	4.438778554E9
2010	"GAB"	1.43585843E10
2010	"GMB"	1.543292393E9
2010	"GHA"	3.2174772956E10
2010	"GNB"	8.490501275E8
2010	"GIN"	6.853467858E9
2010	"KEN"	4.0000088347E10
2010	"LBY"	7.4773444901E10
2010	"LBR"	1.998E9
2010	"LSO"	2.394600945E9
2010	"MWI"	6.959655571E9
2010	"MDG"	9.982711338E9
2010	"MLI"	1.0678749467E10
2010	"MRT"	4.337794153E9
2010	"MAR"	9.3216746662E10
2010	"MOZ"	1.1087646868E10
2010	"NAM"	1.1282192605E10
2010	"NER"	5.718664505E9
2010	"NGA"	3.6336E11
2010	"RWA"	5.849863213E9
2010	"SEN"	1.6215069256E10
2010	"SLE"	2.578026297E9
2010	"SOM"	
2010	"ZAF"	3.75349E11
2010	"SDN"	6.5634109237E10
2010	"TZA"	3.2014249841E10
2010	"TGO"	3.429461495E9
2010	"TUN"	4.405092916E10
2010	"UGA"	2.0186496527E10
2010	"ZWE"	1.20416552E10
2010	"ZMB"	2.0265556274E10
2011	"DZA"	2.00015E11
2011	"AGO"	1.1179E11
2011	"BEN"	1.0693321954E10
2011	"BWA"	1.535197223E10
2011	"BDI"	2.235820868E9
2011	"BFA"	1.0724063458E10
2011	"CMR"	2.9337006833E10
2011	"CAF"	2.434792413E9
2011	"TCD"	1.2156380425E10
2011	"COD"	2.5839749199E10
2011	"CIV"	2.5381616734E10
2011	"COG"	1.442560718E10
2011	"DJI"	1.239144502E9
2011	"EGY"	2.36002E11
2011	"ETH"	3.1952763089E10
2011	"SWZ"	4.820499498E9
2011	"GAB"	1.818647812E10
2011	"GMB"	1.409694554E9
2011	"GHA"	3.9566292433E10
2011	"GNB"	1.098379392E9
2011	"GIN"	6.785137173E9
2011	"KEN"	4.1953433591E10
2011	"LBY"	3.4699395524E10
2011	"LBR"	2.398E9
2011	"LSO"	2.792049477E9
2011	"MWI"	8.004000737E9
2011	"MDG"	1.1551819618E10
2011	"MLI"	1.2978107561E10
2011	"MRT"	5.166346516E9
2011	"MAR"	1.0137E11
2011	"MOZ"	1.4381552433E10
2011	"NAM"	1.2409629836E10
2011	"NER"	6.409184724E9
2011	"NGA"	4.10335E11
2011	"RWA"	6.646901208E9
2011	"SEN"	1.7878780185E10
2011	"SLE"	2.942546781E9
2011	"SOM"	
2011	"ZAF"	4.16419E11
2011	"SDN"	6.732728932E10
2011	"TZA"	3.4657139495E10
2011	"TGO"	3.87245925E9
2011	"TUN"	4.5810626509E10
2011	"UGA"	2.0176025257E10
2011	"ZWE"	1.41019203E10
2011	"ZMB"	2.346009834E10
2012	"DZA"	2.09063E11
2012	"AGO"	1.28053E11
2012	"BEN"	1.1141358945E10
2012	"BWA"	1.6067155187E10
2012	"BDI"	2.333308099E9
2012	"BFA"	1.1166063467E10
2012	"CMR"	2.9104437355E10
2012	"CAF"	2.510270268E9
2012	"TCD"	1.2368071039E10
2012	"COD"	2.9306235826E10
2012	"CIV"	2.6790579775E10
2012	"COG"	1.3677930124E10
2012	"DJI"	1.353632942E9
2012	"EGY"	2.79373E11
2012	"ETH"	4.3310721414E10
2012	"SWZ"	4.8866588E9
2012	"GAB"	1.7171447372E10
2012	"GMB"	1.415006238E9
2012	"GHA"	4.1939728979E10
2012	"GNB"	9.893278118E8
2012	"GIN"	7.638045254E9
2012	"KEN"	5.0412754861E10
2012	"LBY"	8.1873662519E10
2012	"LBR"	2.721E9
2012	"LSO"	2.677545056E9
2012	"MWI"	6.028487929E9
2012	"MDG"	1.1578974888E10
2012	"MLI"	1.2442747897E10
2012	"MRT"	5.231255478E9
2012	"MAR"	9.8266306615E10
2012	"MOZ"	1.6350804543E10
2012	"NAM"	1.3016272899E10
2012	"NER"	6.942258305E9
2012	"NGA"	4.59376E11
2012	"RWA"	7.428848122E9
2012	"SEN"	1.7825417949E10
2012	"SLE"	3.801862611E9
2012	"SOM"	
2012	"ZAF"	3.96333E11
2012	"SDN"	6.812563115E10
2012	"TZA"	3.9650530214E10
2012	"TGO"	3.873308389E9
2012	"TUN"	4.5044112939E10
2012	"UGA"	2.3114293416E10
2012	"ZWE"	1.71148499E10
2012	"ZMB"	2.5503370699E10
2013	"DZA"	2.09755E11
2013	"AGO"	1.3671E11
2013	"BEN"	1.2517845732E10
2013	"BWA"	1.4901750765E10
2013	"BDI"	2.451625333E9
2013	"BFA"	1.1947176342E10
2013	"CMR"	3.2348149947E10
2013	"CAF"	1.691063477E9
2013	"TCD"	1.2949854263E10
2013	"COD"	3.2679745298E10
2013	"CIV"	3.126418711E10
2013	"COG"	1.4085851348E10
2013	"DJI"	2.042817163E9
2013	"EGY"	2.88586E11
2013	"ETH"	4.7648211133E10
2013	"SWZ"	4.597702898E9
2013	"GAB"	1.7590745162E10
2013	"GMB"	1.375608956E9
2013	"GHA"	6.3277216929E10
2013	"GNB"	1.045790133E9
2013	"GIN"	8.376613843E9
2013	"KEN"	5.5096728048E10
2013	"LBY"	6.5502870174E10
2013	"LBR"	3.067E9
2013	"LSO"	2.533992455E9
2013	"MWI"	5.518880769E9
2013	"MDG"	1.2423555269E10
2013	"MLI"	1.3246412031E10
2013	"MRT"	5.639818812E9
2013	"MAR"	1.06826E11
2013	"MOZ"	1.6974320551E10
2013	"NAM"	1.2717790505E10
2013	"NER"	7.667952566E9
2013	"NGA"	5.14966E11
2013	"RWA"	7.621924854E9
2013	"SEN"	1.8960182371E10
2013	"SLE"	4.920343195E9
2013	"SOM"	3.892402685E9
2013	"ZAF"	3.66829E11
2013	"SDN"	7.2065940086E10
2013	"TZA"	4.5680532614E10
2013	"TGO"	4.321655656E9
2013	"TUN"	4.6251061734E10
2013	"UGA"	2.4599550624E10
2013	"ZWE"	1.909102E10
2013	"ZMB"	2.8045460442E10
2014	"DZA"	2.13809E11
2014	"AGO"	1.45712E11
2014	"BEN"	1.3284528654E10
2014	"BWA"	1.6250750259E10
2014	"BDI"	2.705783272E9
2014	"BFA"	1.2377391463E10
2014	"CMR"	3.4942948737E10
2014	"CAF"	1.892292912E9
2014	"TCD"	1.3922223234E10
2014	"COD"	3.5909040266E10
2014	"CIV"	3.5316491207E10
2014	"COG"	1.4177437982E10
2014	"DJI"	2.21620081E9
2014	"EGY"	3.0553E11
2014	"ETH"	5.5612228234E10
2014	"SWZ"	4.422304977E9
2014	"GAB"	1.817975201E10
2014	"GMB"	1.229460602E9
2014	"GHA"	5.3601126664E10
2014	"GNB"	1.053512334E9
2014	"GIN"	8.778473615E9
2014	"KEN"	6.1448046802E10
2014	"LBY"	4.1142722414E10
2014	"LBR"	3.144E9
2014	"LSO"	2.608269552E9
2014	"MWI"	6.047813437E9
2014	"MDG"	1.2522957228E10
2014	"MLI"	1.4345831015E10
2014	"MRT"	5.391555434E9
2014	"MAR"	1.10081E11
2014	"MOZ"	1.7716084108E10
2014	"NAM"	1.2786078008E10
2014	"NER"	8.229731384E9
2014	"NGA"	5.68499E11
2014	"RWA"	8.016593394E9
2014	"SEN"	1.9770840286E10
2014	"SLE"	5.015157816E9
2014	"SOM"	3.963532309E9
2014	"ZAF"	3.50905E11
2014	"SDN"	8.2151588419E10
2014	"TZA"	4.9964788814E10
2014	"TGO"	4.574986537E9
2014	"TUN"	4.7632326088E10
2014	"UGA"	2.7291879819E10
2014	"ZWE"	1.94955196E10
2014	"ZMB"	2.7150630607E10
2015	"DZA"	1.65978E11
2015	"AGO"	1.16194E11
2015	"BEN"	1.1388160958E10
2015	"BWA"	1.4420604206E10
2015	"BDI"	3.104394858E9
2015	"BFA"	1.0419303761E10
2015	"CMR"	3.0916218544E10
2015	"CAF"	1.69514388E9
2015	"TCD"	1.0945989472E10
2015	"COD"	3.79177049E10
2015	"CIV"	3.3131114322E10
2015	"COG"	8.55315458E9
2015	"DJI"	2.445484583E9
2015	"EGY"	3.32698E11
2015	"ETH"	6.4589334979E10
2015	"SWZ"	4.073390988E9
2015	"GAB"	1.4377324798E10
2015	"GMB"	1.378176868E9
2015	"GHA"	4.9181854798E10
2015	"GNB"	1.047808175E9
2015	"GIN"	8.794202444E9
2015	"KEN"	6.4007750179E10
2015	"LBY"	2.784213148E10
2015	"LBR"	3.177E9
2015	"LSO"	2.28979904E9
2015	"MWI"	6.373212641E9
2015	"MDG"	1.1323020829E10
2015	"MLI"	1.309949722E10
2015	"MRT"	4.828858025E9
2015	"MAR"	1.0118E11
2015	"MOZ"	1.5950969019E10
2015	"NAM"	1.1650656642E10
2015	"NER"	7.217667781E9
2015	"NGA"	4.94583E11
